Format Version,1.1,Take Name,Take 2016-04-07 08.32.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.39.232 PM,Total Frames,3650,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10007,Marker_10007,Marker_10007,Marker_10008,Marker_10008,Marker_10008,Marker_10011,Marker_10011,Marker_10011
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E3570271B","8392B20CF49E3570271B","8392B20CF49E3570271B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3206,26.716667,-2.310365,1.423850,1.461297,,,,,,,,,
3207,26.725000,-2.310357,1.423799,1.461273,,,,,,,,,
3208,26.733333,-2.310212,1.423811,1.461404,,,,,,,,,
3209,26.741667,-2.310299,1.423768,1.461312,,,,,,,,,
3210,26.750000,-2.310231,1.423871,1.461373,,,,,,,,,
3211,26.758333,-2.310317,1.423898,1.461377,,,,,,,,,
3212,26.766667,-2.310263,1.423845,1.461341,,,,,,,,,
3213,26.775000,-2.310232,1.423749,1.461357,,,,,,,,,
3214,26.783333,-2.310335,1.423902,1.461389,,,,,,,,,
3215,26.791667,-2.310341,1.423789,1.461322,,,,,,,,,
3216,26.800000,-2.310321,1.423849,1.461315,,,,,,,,,
3217,26.808333,-2.310301,1.423756,1.461279,,,,,,,,,
3218,26.816667,-2.310299,1.423742,1.461220,,,,,,,,,
3219,26.825000,-2.310263,1.423746,1.461349,,,,,,,,,
3220,26.833333,-2.310239,1.423797,1.461362,,,,,,,,,
3221,26.841667,-2.310289,1.423758,1.461286,,,,,,,,,
3222,26.850000,-2.310292,1.423785,1.461283,,,,,,,,,
3223,26.858333,-2.310295,1.423820,1.461295,,,,,,,,,
3224,26.866667,-2.310306,1.423791,1.461302,,,,,,,,,
3225,26.875000,-2.310210,1.423723,1.461351,,,,,,,,,
3226,26.883333,-2.310255,1.423787,1.461300,,,,,,,,,
3227,26.891667,-2.310267,1.423784,1.461321,,,,,,,,,
3228,26.900000,-2.310217,1.423772,1.461347,,,,,,,,,
3229,26.908333,-2.310276,1.423724,1.461306,,,,,,,,,
3230,26.916667,-2.310264,1.423795,1.461353,,,,,,,,,
3231,26.925000,-2.310301,1.423773,1.461282,,,,,,,,,
3232,26.933333,-2.310362,1.423883,1.461278,,,,,,,,,
3233,26.941667,-2.310269,1.423820,1.461357,,,,,,,,,
3234,26.950000,-2.310269,1.423856,1.461315,,,,,,,,,
3235,26.958333,-2.310197,1.423791,1.461354,,,,,,,,,
3236,26.966667,-2.310239,1.423813,1.461325,,,,,,,,,
3237,26.975000,-2.310274,1.423826,1.461317,,,,,,,,,
3238,26.983333,-2.310316,1.423840,1.461358,,,,,,,,,
3239,26.991667,-2.310290,1.423724,1.461284,,,,,,,,,
3240,27.000000,-2.310321,1.423822,1.461263,,,,,,,,,
3241,27.008333,-2.310275,1.423790,1.461340,,,,,,,,,
3242,27.016667,-2.310272,1.423765,1.461331,,,,,,,,,
3243,27.025000,-2.310274,1.423792,1.461398,,,,,,,,,
3244,27.033333,-2.310256,1.423759,1.461264,,,,,,,,,
3245,27.041667,-2.310288,1.423766,1.461231,,,,,,,,,
3246,27.050000,-2.310268,1.423768,1.461327,,,,,,,,,
3247,27.058333,-2.310366,1.423744,1.461283,,,,,,,,,
3248,27.066667,-2.310207,1.423796,1.461360,,,,,,,,,
3249,27.075000,-2.310233,1.423769,1.461342,,,,,,,,,
3250,27.083333,-2.310287,1.423756,1.461292,,,,,,,,,
3251,27.091667,-2.310279,1.423766,1.461243,,,,,,,,,
3252,27.100000,-2.310255,1.423831,1.461302,,,,,,,,,
3253,27.108333,-2.310338,1.423819,1.461250,,,,,,,,,
3254,27.116667,-2.310261,1.423731,1.461291,,,,,,,,,
3255,27.125000,-2.310250,1.423888,1.461279,,,,,,,,,
3256,27.133333,-2.310247,1.423823,1.461334,,,,,,,,,
3257,27.141667,-2.310233,1.423816,1.461301,,,,,,,,,
3258,27.150000,-2.310262,1.423798,1.461326,,,,,,,,,
3259,27.158333,-2.310250,1.423750,1.461293,,,,,,,,,
3260,27.166667,-2.310271,1.423763,1.461346,,,,,,,,,
3261,27.175000,-2.310261,1.423786,1.461316,,,,,,,,,
3262,27.183333,-2.310247,1.423816,1.461392,,,,,,,,,
3263,27.191667,-2.310279,1.423845,1.461419,,,,,,,,,
3264,27.200000,-2.310249,1.423746,1.461420,,,,,,,,,
3265,27.208333,-2.310231,1.423771,1.461337,,,,,,,,,
3266,27.216667,-2.310234,1.423802,1.461344,,,,,,,,,
3267,27.225000,-2.310262,1.423743,1.461345,,,,,,,,,
3268,27.233333,-2.310239,1.423805,1.461400,,,,,,,,,
3269,27.241667,-2.310309,1.423752,1.461320,,,,,,,,,
3270,27.250000,-2.310238,1.423733,1.461418,,,,,,,,,
3271,27.258333,-2.310230,1.423745,1.461377,,,,,,,,,
3272,27.266667,-2.310215,1.423803,1.461366,,,,,,,,,
3273,27.275000,-2.310231,1.423803,1.461386,,,,,,,,,
3274,27.283333,-2.310243,1.423822,1.461432,,,,,,,,,
3275,27.291667,-2.310228,1.423713,1.461401,,,,,,,,,
3276,27.300000,-2.310203,1.423746,1.461486,,,,,,,,,
3277,27.308333,-2.310268,1.423796,1.461403,,,,,,,,,
3278,27.316667,-2.310266,1.423749,1.461410,,,,,,,,,
3279,27.325000,-2.310296,1.423824,1.461375,,,,,,,,,
3280,27.333333,-2.310256,1.423829,1.461381,,,,,,,,,
3281,27.341667,-2.310356,1.423809,1.461285,,,,,,,,,
3282,27.350000,-2.310280,1.423782,1.461382,,,,,,,,,
3283,27.358333,-2.310264,1.423830,1.461490,,,,,,,,,
3284,27.366667,-2.310248,1.423745,1.461425,,,,,,,,,
3285,27.375000,-2.310288,1.423762,1.461357,,,,,,,,,
3286,27.383333,-2.310242,1.423691,1.461393,,,,,,,,,
3287,27.391667,-2.310284,1.423749,1.461361,,,,,,,,,
3288,27.400000,-2.310335,1.423800,1.461323,,,,,,,,,
3289,27.408333,-2.310306,1.423762,1.461389,,,,,,,,,
3290,27.416667,-2.310264,1.423802,1.461464,,,,,,,,,
3291,27.425000,-2.310282,1.423752,1.461391,,,,,,,,,
3292,27.433333,-2.310208,1.423749,1.461457,,,,,,,,,
3293,27.441667,-2.310198,1.423726,1.461427,,,,,,,,,
3294,27.450000,-2.310198,1.423704,1.461384,,,,,,,,,
3295,27.458333,-2.310201,1.423777,1.461472,,,,,,,,,
3296,27.466667,-2.310318,1.423800,1.461380,,,,,,,,,
3297,27.475000,-2.310222,1.423747,1.461436,,,,,,,,,
3298,27.483333,-2.310237,1.423807,1.461397,,,,,,,,,
3299,27.491667,-2.310246,1.423777,1.461414,,,,,,,,,
3300,27.500000,-2.310275,1.423769,1.461439,,,,,,,,,
3301,27.508333,-2.310363,1.423772,1.461384,,,,,,,,,
3302,27.516667,-2.310343,1.423783,1.461295,,,,,,,,,
3303,27.525000,-2.310298,1.423791,1.461416,,,,,,,,,
3304,27.533333,-2.310313,1.423750,1.461319,,,,,,,,,
3305,27.541667,-2.310243,1.423775,1.461361,,,,,,,,,
3306,27.550000,-2.310248,1.423788,1.461329,,,,,,,,,
3307,27.558333,-2.310260,1.423778,1.461408,,,,,,,,,
3308,27.566667,-2.310234,1.423748,1.461409,,,,,,,,,
3309,27.575000,-2.310285,1.423744,1.461389,,,,,,,,,
3310,27.583333,-2.310326,1.423829,1.461382,,,,,,,,,
3311,27.591667,-2.310256,1.423758,1.461360,,,,,,,,,
3312,27.600000,-2.310270,1.423826,1.461447,,,,,,,,,
3313,27.608333,-2.310334,1.423763,1.461353,,,,,,,,,
3314,27.616667,-2.310345,1.423766,1.461326,,,,,,,,,
3315,27.625000,-2.310308,1.423776,1.461352,,,,,,,,,
3316,27.633333,-2.310248,1.423742,1.461352,,,,,,,,,
3317,27.641667,-2.310214,1.423774,1.461405,,,,,,,,,
3318,27.650000,-2.310303,1.423765,1.461383,,,,,,,,,
3319,27.658333,-2.310299,1.423758,1.461409,,,,,,,,,
3320,27.666667,-2.310199,1.423864,1.461432,,,,,,,,,
3321,27.675000,-2.310189,1.423741,1.461365,,,,,,,,,
3322,27.683333,-2.310299,1.423767,1.461295,,,,,,,,,
3323,27.691667,-2.310204,1.423751,1.461336,,,,,,,,,
3324,27.700000,-2.310241,1.423723,1.461343,,,,,,,,,
3325,27.708333,-2.310185,1.423717,1.461428,,,,,,,,,
3326,27.716667,-2.310242,1.423765,1.461299,,,,,,,,,
3327,27.725000,-2.310228,1.423736,1.461265,,,,,,,,,
3328,27.733333,-2.310188,1.423791,1.461285,,,,,,,,,
3329,27.741667,-2.310202,1.423806,1.461295,,,,,,,,,
3330,27.750000,-2.310337,1.423771,1.461234,,,,,,,,,
3331,27.758333,-2.310349,1.423722,1.461205,,,,,,,,,
3332,27.766667,-2.310243,1.423814,1.461240,,,,,,,,,
3333,27.775000,-2.310270,1.423843,1.461274,,,,,,,,,
3334,27.783333,-2.310243,1.423769,1.461231,,,,,,,,,
3335,27.791667,-2.310198,1.423776,1.461333,,,,,,,,,
3336,27.800000,-2.310236,1.423770,1.461335,,,,,,,,,
3337,27.808333,-2.310287,1.423759,1.461296,,,,,,,,,
3338,27.816667,-2.310225,1.423744,1.461297,,,,,,,,,
3339,27.825000,-2.310254,1.423788,1.461253,,,,,,,,,
3340,27.833333,-2.310261,1.423778,1.461208,,,,,,,,,
3341,27.841667,-2.310270,1.423756,1.461332,,,,,,,,,
3342,27.850000,-2.310231,1.423769,1.461313,,,,,,,,,
3343,27.858333,-2.310289,1.423774,1.461362,,,,,,,,,
3344,27.866667,-2.310187,1.423753,1.461278,,,,,,,,,
3345,27.875000,-2.310237,1.423790,1.461209,,,,,,,,,
3346,27.883333,-2.310231,1.423746,1.461268,,,,,,,,,
3347,27.891667,-2.310267,1.423780,1.461263,,,,,,,,,
3348,27.900000,-2.310244,1.423809,1.461325,,,,,,,,,
3349,27.908333,-2.310279,1.423775,1.461322,,,,,,,,,
3350,27.916667,-2.310283,1.423725,1.461260,,,,,,,,,
3351,27.925000,-2.310249,1.423821,1.461375,,,,,,,,,
3352,27.933333,-2.310151,1.423777,1.461295,,,,,,,,,
3353,27.941667,-2.310232,1.423783,1.461345,,,,,,,,,
3354,27.950000,-2.310278,1.423839,1.461239,,,,,,,,,
3355,27.958333,-2.310264,1.423789,1.461221,,,,,,,,,
3356,27.966667,-2.310221,1.423787,1.461275,,,,,,,,,
3357,27.975000,-2.310208,1.423763,1.461299,,,,,,,,,
3358,27.983333,-2.310211,1.423773,1.461300,,,,,,,,,
3359,27.991667,-2.310207,1.423715,1.461240,,,,,,,,,
3360,28.000000,-2.310235,1.423685,1.461303,,,,,,,,,
3361,28.008333,-2.310223,1.423674,1.461276,,,,,,,,,
3362,28.016667,-2.310237,1.423806,1.461287,,,,,,,,,
3363,28.025000,-2.310221,1.423773,1.461280,,,,,,,,,
3364,28.033333,-2.310186,1.423733,1.461317,,,,,,,,,
3365,28.041667,-2.310215,1.423767,1.461298,,,,,,,,,
3366,28.050000,-2.310212,1.423808,1.461364,,,,,,,,,
3367,28.058333,-2.310246,1.423799,1.461317,,,,,,,,,
3368,28.066667,-2.310159,1.423761,1.461408,,,,,,,,,
3369,28.075000,-2.310247,1.423842,1.461342,,,,,,,,,
3370,28.083333,-2.310263,1.423855,1.461305,,,,,,,,,
3371,28.091667,-2.310238,1.423770,1.461347,,,,,,,,,
3372,28.100000,-2.310222,1.423733,1.461340,,,,,,,,,
3373,28.108333,-2.310206,1.423843,1.461352,,,,,,,,,
3374,28.116667,-2.310180,1.423741,1.461429,,,,,,,,,
3375,28.125000,-2.310201,1.423711,1.461347,,,,,,,,,
3376,28.133333,-2.310143,1.423653,1.461413,,,,,,,,,
3377,28.141667,-2.310104,1.423723,1.461337,,,,,,,,,
3378,28.150000,-2.310171,1.423701,1.461384,,,,,,,,,
3379,28.158333,-2.310197,1.423766,1.461379,,,,,,,,,
3380,28.166667,-2.310250,1.423743,1.461320,,,,,,,,,
3381,28.175000,-2.310261,1.423781,1.461336,,,,,,,,,
3382,28.183333,-2.310252,1.423735,1.461297,,,,,,,,,
3383,28.191667,-2.310255,1.423770,1.461282,,,,,,,,,
3384,28.200000,-2.310274,1.423786,1.461348,,,,,,,,,
3385,28.208333,-2.310195,1.423713,1.461360,,,,,,,,,
3386,28.216667,-2.310385,1.423825,1.461246,,,,,,,,,
3387,28.225000,-2.310264,1.423800,1.461294,,,,,,,,,
3388,28.233333,-2.310293,1.423827,1.461315,,,,,,,,,
3389,28.241667,-2.310222,1.423773,1.461333,,,,,,,,,
3390,28.250000,-2.310199,1.423749,1.461318,,,,,,,,,
3391,28.258333,-2.310295,1.423853,1.461346,,,,,,,,,
3392,28.266667,-2.310241,1.423769,1.461301,,,,,,,,,
3393,28.275000,-2.310229,1.423812,1.461299,,,,,,,,,
3394,28.283333,-2.310316,1.423841,1.461288,,,,,,,,,
3395,28.291667,-2.310293,1.423765,1.461291,,,,,,,,,
3396,28.300000,-2.310240,1.423756,1.461290,,,,,,,,,
3397,28.308333,-2.310260,1.423740,1.461254,,,,,,,,,
3398,28.316667,-2.310243,1.423809,1.461312,,,,,,,,,
3399,28.325000,-2.310210,1.423771,1.461329,,,,,,,,,
3400,28.333333,-2.310260,1.423767,1.461301,,,,,,,,,
3401,28.341667,-2.310210,1.423746,1.461328,,,,,,,,,
3402,28.350000,-2.310313,1.423838,1.461294,,,,,,,,,
3403,28.358333,-2.310290,1.423808,1.461336,,,,,,,,,
3404,28.366667,-2.310301,1.423785,1.461338,,,,,,,,,
3405,28.375000,-2.310189,1.423863,1.461394,,,,,,,,,
3406,28.383333,-2.310313,1.423762,1.461371,,,,,,,,,
3407,28.391667,-2.310346,1.423830,1.461334,,,,,,,,,
3408,28.400000,-2.310275,1.423827,1.461298,,,,,,,,,
3409,28.408333,-2.310349,1.423824,1.461326,,,,,,,,,
3410,28.416667,-2.310298,1.423857,1.461373,,,,,,,,,
3411,28.425000,-2.310318,1.423850,1.461309,,,,,,,,,
3412,28.433333,-2.310328,1.423854,1.461318,,,,,,,,,
3413,28.441667,-2.310322,1.423811,1.461310,,,,,,,,,
3414,28.450000,-2.310225,1.423824,1.461379,,,,,,,,,
3415,28.458333,-2.310261,1.423751,1.461279,,,,,,,,,
3416,28.466667,-2.310297,1.423802,1.461272,,,,,,,,,
3417,28.475000,-2.310323,1.423722,1.461274,,,,,,,,,
3418,28.483333,-2.310290,1.423809,1.461301,,,,,,,,,
3419,28.491667,-2.310273,1.423744,1.461370,,,,,,,,,
3420,28.500000,-2.310278,1.423817,1.461306,,,,,,,,,
3421,28.508333,-2.310319,1.423873,1.461369,,,,,,,,,
3422,28.516667,-2.310242,1.423820,1.461238,,,,,,,,,
3423,28.525000,-2.310274,1.423865,1.461303,,,,,,,,,
3424,28.533333,-2.310267,1.423738,1.461329,,,,,,,,,
3425,28.541667,-2.310217,1.423828,1.461337,,,,,,,,,
3426,28.550000,-2.310220,1.423786,1.461288,,,,,,,,,
3427,28.558333,-2.310253,1.423804,1.461300,,,,,,,,,
3428,28.566667,-2.310222,1.423832,1.461299,,,,,,,,,
3429,28.575000,-2.310296,1.423816,1.461268,,,,,,,,,
3430,28.583333,-2.310306,1.423842,1.461260,,,,,,,,,
3431,28.591667,-2.310304,1.423832,1.461283,,,,,,,,,
3432,28.600000,-2.310269,1.423808,1.461336,,,,,,,,,
3433,28.608333,-2.310316,1.423899,1.461284,,,,,,,,,
3434,28.616667,-2.310272,1.423807,1.461286,,,,,,,,,
3435,28.625000,-2.310270,1.423850,1.461348,,,,,,,,,
3436,28.633333,-2.310291,1.423807,1.461343,,,,,,,,,
3437,28.641667,-2.310270,1.423815,1.461357,,,,,,,,,
3438,28.650000,-2.310319,1.423763,1.461316,,,,,,,,,
3439,28.658333,-2.310327,1.423786,1.461304,,,,,,,,,
3440,28.666667,-2.310265,1.423800,1.461343,,,,,,,,,
3441,28.675000,-2.310349,1.423856,1.461332,,,,,,,,,
3442,28.683333,-2.310386,1.423820,1.461309,,,,,,,,,
3443,28.691667,-2.310382,1.423824,1.461395,,,,,,,,,
3444,28.700000,-2.310379,1.423836,1.461351,,,,,,,,,
3445,28.708333,-2.310305,1.423855,1.461341,,,,,,,,,
3446,28.716667,-2.310370,1.423846,1.461332,,,,,,,,,
3447,28.725000,-2.310337,1.423805,1.461372,,,,,,,,,
3448,28.733333,-2.310362,1.423886,1.461382,,,,,,,,,
3449,28.741667,-2.310382,1.423835,1.461291,,,,,,,,,
3450,28.750000,-2.310332,1.423754,1.461326,,,,,,,,,
3451,28.758333,-2.310317,1.423731,1.461299,,,,,,,,,
3452,28.766667,-2.310405,1.423797,1.461282,,,,,,,,,
3453,28.775000,-2.310449,1.423816,1.461278,,,,,,,,,
3454,28.783333,-2.310345,1.423830,1.461330,,,,,,,,,
3455,28.791667,-2.310358,1.423781,1.461310,,,,,,,,,
3456,28.800000,-2.310358,1.423781,1.461369,,,,,,,,,
3457,28.808333,-2.310256,1.423755,1.461264,,,,,,,,,
3458,28.816667,-2.310300,1.423754,1.461336,,,,,,,,,
3459,28.825000,-2.310301,1.423786,1.461320,,,,,,,,,
3460,28.833333,-2.310306,1.423759,1.461293,,,,,,,,,
3461,28.841667,-2.310282,1.423758,1.461341,,,,,,,,,
3462,28.850000,-2.310398,1.423791,1.461282,,,,,,,,,
3463,28.858333,-2.310290,1.423778,1.461336,,,,,,,,,
3464,28.866667,-2.310315,1.423742,1.461284,,,,,,,,,
3465,28.875000,-2.310184,1.423818,1.461380,,,,,,,,,
3466,28.883333,-2.310312,1.423727,1.461370,,,,,,,,,
3467,28.891667,-2.310318,1.423796,1.461358,,,,,,,,,
3468,28.900000,-2.310339,1.423813,1.461346,,,,,,,,,
3469,28.908333,-2.310303,1.423816,1.461315,,,,,,,,,
3470,28.916667,-2.310316,1.423826,1.461372,,,,,,,,,
3471,28.925000,-2.310292,1.423805,1.461349,,,,,,,,,
3472,28.933333,-2.310302,1.423776,1.461375,,,,,,,,,
3473,28.941667,-2.310301,1.423772,1.461322,,,,,,,,,
3474,28.950000,-2.310359,1.423806,1.461294,,,,,,,,,
3475,28.958333,-2.310446,1.423787,1.461284,,,,,,,,,
3476,28.966667,-2.310391,1.423799,1.461273,,,,,,,,,
3477,28.975000,-2.310345,1.423774,1.461329,,,,,,,,,
3478,28.983333,-2.310360,1.423793,1.461413,,,,,,,,,
3479,28.991667,-2.310411,1.423824,1.461239,,,,,,,,,
3480,29.000000,-2.310402,1.423806,1.461320,,,,,,,,,
3481,29.008333,-2.310389,1.423842,1.461285,,,,,,,,,
3482,29.016667,-2.310352,1.423777,1.461317,,,,,,,,,
3483,29.025000,-2.310396,1.423754,1.461252,,,,,,,,,
3484,29.033333,-2.310272,1.423827,1.461373,,,,,,,,,
3485,29.041667,-2.310277,1.423778,1.461292,,,,,,,,,
3486,29.050000,-2.310287,1.423854,1.461318,,,,,,,,,
3487,29.058333,-2.310290,1.423805,1.461406,,,,,,,,,
3488,29.066667,-2.310221,1.423788,1.461358,,,,,,,,,
3489,29.075000,-2.310215,1.423806,1.461350,,,,,,,,,
3490,29.083333,-2.310210,1.423727,1.461326,,,,,,,,,
3491,29.091667,-2.310223,1.423784,1.461286,,,,,,,,,
3492,29.100000,-2.310307,1.423849,1.461283,,,,,,,,,
3493,29.108333,-2.310270,1.423810,1.461358,,,,,,,,,
3494,29.116667,-2.310297,1.423831,1.461326,,,,,,,,,
3495,29.125000,-2.310210,1.423705,1.461317,,,,,,,,,
3496,29.133333,-2.310299,1.423800,1.461320,,,,,,,,,
3497,29.141667,-2.310349,1.423803,1.461268,,,,,,,,,
3498,29.150000,-2.310286,1.423848,1.461371,,,,,,,,,
3499,29.158333,-2.310276,1.423780,1.461331,,,,,,,,,
3500,29.166667,-2.310363,1.423788,1.461316,,,,,,,,,
3501,29.175000,-2.310295,1.423827,1.461329,,,,,,,,,
3502,29.183333,-2.310276,1.423766,1.461314,,,,,,,,,
3503,29.191667,-2.310310,1.423746,1.461317,,,,,,,,,
3504,29.200000,-2.310364,1.423796,1.461263,,,,,,,,,
3505,29.208333,-2.310261,1.423800,1.461334,,,,,,,,,
3506,29.216667,-2.310289,1.423816,1.461237,,,,,,,,,
3507,29.225000,-2.310256,1.423761,1.461295,,,,,,,,,
3508,29.233333,-2.310263,1.423757,1.461248,,,,,,,,,
3509,29.241667,-2.310333,1.423749,1.461299,,,,,,,,,
3510,29.250000,-2.310358,1.423827,1.461280,,,,,,,,,
3511,29.258333,-2.310326,1.423803,1.461303,,,,,,,,,
3512,29.266667,-2.310321,1.423844,1.461291,,,,,,,,,
3513,29.275000,-2.310288,1.423801,1.461320,,,,,,,,,
3514,29.283333,-2.310311,1.423777,1.461298,,,,,,,,,
3515,29.291667,-2.310259,1.423796,1.461327,,,,,,,,,
3516,29.300000,-2.310347,1.423826,1.461270,,,,,,,,,
3517,29.308333,-2.310254,1.423777,1.461363,,,,,,,,,
3518,29.316667,-2.310243,1.423797,1.461298,,,,,,,,,
3519,29.325000,-2.310244,1.423739,1.461320,,,,,,,,,
3520,29.333333,-2.310261,1.423805,1.461318,,,,,,,,,
3521,29.341667,-2.310292,1.423772,1.461326,,,,,,,,,
3522,29.350000,-2.310257,1.423762,1.461313,,,,,,,,,
3523,29.358333,-2.310233,1.423789,1.461303,,,,,,,,,
3524,29.366667,-2.310208,1.423796,1.461386,,,,,,,,,
3525,29.375000,-2.310205,1.423766,1.461388,,,,,,,,,
3526,29.383333,-2.310308,1.423773,1.461361,,,,,,,,,
3527,29.391667,-2.310223,1.423845,1.461321,,,,,,,,,
3528,29.400000,-2.310225,1.423779,1.461367,,,,,,,,,
3529,29.408333,-2.310256,1.423767,1.461366,,,,,,,,,
3530,29.416667,-2.310229,1.423782,1.461488,,,,,,,,,
3531,29.425000,-2.310320,1.423835,1.461429,,,,,,,,,
3532,29.433333,-2.310349,1.423827,1.461276,,,,,,,,,
3533,29.441667,-2.310280,1.423807,1.461319,,,,,,,,,
3534,29.450000,-2.310305,1.423841,1.461339,,,,,,,,,
3535,29.458333,-2.310286,1.423779,1.461364,,,,,,,,,
3536,29.466667,-2.310222,1.423795,1.461400,,,,,,,,,
3537,29.475000,-2.310292,1.423773,1.461288,,,,,,,,,
3538,29.483333,-2.310296,1.423791,1.461287,,,,,,,,,
3539,29.491667,-2.310310,1.423824,1.461306,,,,,,,,,
3540,29.500000,-2.310290,1.423825,1.461354,,,,,,,,,
3541,29.508333,-2.310360,1.423890,1.461247,,,,,,,,,
3542,29.516667,-2.310352,1.423838,1.461280,,,,,,,,,
3543,29.525000,-2.310295,1.423757,1.461310,,,,,,,,,
3544,29.533333,-2.310318,1.423811,1.461292,,,,,,,,,
3545,29.541667,-2.310353,1.423836,1.461298,,,,,,,,,
3546,29.550000,-2.310335,1.423791,1.461296,,,,,,,,,
3547,29.558333,-2.310322,1.423809,1.461348,,,,,,,,,
3548,29.566667,-2.310254,1.423772,1.461326,,,,,,,,,
3549,29.575000,-2.310253,1.423820,1.461261,,,,,,,,,
3550,29.583333,-2.310244,1.423747,1.461334,,,,,,,,,
3551,29.591667,-2.310297,1.423846,1.461271,,,,,,,,,
3552,29.600000,-2.310266,1.423780,1.461364,,,,,,,,,
3553,29.608333,-2.310281,1.423764,1.461242,,,,,,,,,
3554,29.616667,-2.310250,1.423797,1.461240,,,,,,,,,
3555,29.625000,-2.310335,1.423835,1.461269,,,,,,,,,
3556,29.633333,-2.310253,1.423810,1.461304,,,,,,,,,
3557,29.641667,-2.310290,1.423787,1.461310,,,,,,,,,
3558,29.650000,-2.310320,1.423866,1.461277,,,,,,,,,
3559,29.658333,-2.310339,1.423849,1.461347,,,,,,,,,
3560,29.666667,-2.310277,1.423868,1.461328,,,,,,,,,
3561,29.675000,-2.310283,1.423769,1.461334,,,,,,,,,
3562,29.683333,-2.310283,1.423851,1.461339,,,,,,,,,
3563,29.691667,-2.310370,1.423794,1.461319,,,,,,,,,
3564,29.700000,-2.310324,1.423810,1.461347,,,,,,,,,
3565,29.708333,-2.310298,1.423784,1.461436,,,,,,,,,
3566,29.716667,-2.310302,1.423818,1.461337,,,,,,,,,
3567,29.725000,-2.310293,1.423844,1.461314,,,,,,,,,
3568,29.733333,-2.310359,1.423814,1.461194,,,,,,,,,
3569,29.741667,-2.310272,1.423758,1.461347,,,,,,,,,
3570,29.750000,-2.310395,1.423862,1.461288,,,,,,,,,
3571,29.758333,-2.310382,1.423834,1.461368,,,,,,,,,
3572,29.766667,-2.310304,1.423827,1.461394,,,,,,,,,
3573,29.775000,-2.310378,1.423803,1.461354,,,,,,,,,
3574,29.783333,-2.310297,1.423847,1.461393,,,,,,,,,
3575,29.791667,-2.310359,1.423818,1.461344,,,,,,,,,
3576,29.800000,-2.310310,1.423802,1.461302,,,,,,,,,
3577,29.808333,-2.310378,1.423884,1.461314,,,,,,,,,
3578,29.816667,-2.310296,1.423819,1.461361,,,,,,,,,
3579,29.825000,-2.310317,1.423848,1.461347,,,,,,,,,
3580,29.833333,-2.310334,1.423806,1.461377,,,,,,,,,
3581,29.841667,-2.310276,1.423825,1.461356,,,,,,,,,
3582,29.850000,-2.310331,1.423818,1.461326,,,,,,,,,
3583,29.858333,-2.310255,1.423823,1.461333,,,,,,,,,
3584,29.866667,-2.310245,1.423820,1.461297,,,,,,,,,
3585,29.875000,-2.310347,1.423836,1.461282,,,,,,,,,
3586,29.883333,-2.310306,1.423790,1.461262,,,,,,,,,
3587,29.891667,-2.310313,1.423867,1.461326,,,,,,,,,
3588,29.900000,-2.310377,1.423854,1.461233,,,,,,,,,
3589,29.908333,-2.310310,1.423788,1.461342,,,,,,,,,
3590,29.916667,-2.310278,1.423835,1.461271,,,,,,,,,
3591,29.925000,-2.310363,1.423787,1.461307,,,,,,,,,
3592,29.933333,-2.310373,1.423778,1.461245,,,,,,,,,
3593,29.941667,-2.310302,1.423774,1.461306,,,,,,,,,
3594,29.950000,-2.310311,1.423826,1.461307,,,,,,,,,
3595,29.958333,-2.310280,1.423822,1.461313,,,,,,,,,
3596,29.966667,-2.310342,1.423909,1.461318,,,,,,,,,
3597,29.975000,-2.310327,1.423788,1.461254,,,,,,,,,
3598,29.983333,-2.310380,1.423769,1.461280,,,,,,,,,
3599,29.991667,-2.310298,1.423850,1.461335,,,,,,,,,
3600,30.000000,-2.310307,1.423823,1.461330,,,,,,,,,
3601,30.008333,-2.310305,1.423834,1.461310,,,,,,,,,
3602,30.016667,-2.310239,1.423825,1.461377,,,,,,,,,
3603,30.025000,-2.310241,1.423794,1.461312,,,,,,,,,
3604,30.033333,-2.310256,1.423799,1.461262,,,,,,,,,
3605,30.041667,-2.310294,1.423785,1.461289,,,,,,,,,
3606,30.050000,-2.310338,1.423873,1.461292,,,,,,,,,
3607,30.058333,-2.310297,1.423824,1.461287,,,,,,,,,
3608,30.066667,-2.310336,1.423824,1.461292,,,,,,,,,
3609,30.075000,-2.310330,1.423888,1.461298,,,,,,,,,
3610,30.083333,-2.310298,1.423792,1.461330,,,,,,,,,
3611,30.091667,-2.310294,1.423841,1.461280,,,,,,,,,
3612,30.100000,-2.310345,1.423792,1.461328,,,,,,,,,
3613,30.108333,-2.310277,1.423820,1.461308,,,,,,,,,
3614,30.116667,-2.310341,1.423795,1.461243,,,,,,,,,
